Template name; Detection time (UTC); Number of channels; Channel list; Detection value; Threshold; Threshold type; Input threshold; Detection type
template_62; 2012-12-20T11:05:51.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.9524945020675659; 0.9486452341079712; MAD; 6; corr
template_6; 2012-12-20T11:19:24.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.0213565826416016; 0.6983993649482727; MAD; 6; corr
template_4; 2012-12-20T14:16:08.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.6297916173934937; 1.0488804578781128; MAD; 6; corr
template_86; 2012-12-20T16:05:47.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.0283057689666748; 0.991249680519104; MAD; 6; corr
template_71; 2012-12-20T19:16:30.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.8874932527542114; 0.8067504167556763; MAD; 6; corr
template_34; 2012-12-20T19:39:38.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.8667576313018799; 1.652961015701294; MAD; 6; corr
template_34; 2012-12-20T20:55:33.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.7309792041778564; 1.652961015701294; MAD; 6; corr
template_28; 2012-12-20T21:03:09.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.2132848501205444; 1.1512916088104248; MAD; 6; corr
template_6; 2012-12-20T21:07:35.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.7014226913452148; 0.6983993649482727; MAD; 6; corr
template_17; 2012-12-20T21:19:44.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.3643218278884888; 1.2680352926254272; MAD; 6; corr
template_28; 2012-12-20T21:21:05.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.1909493207931519; 1.1512916088104248; MAD; 6; corr
template_70; 2012-12-20T21:26:13.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.8941382169723511; 0.8830277919769287; MAD; 6; corr
template_28; 2012-12-21T00:09:58.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2192025184631348; 1.1379458904266357; MAD; 6; corr
template_75; 2012-12-21T00:14:54.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.7865597605705261; 0.7779108881950378; MAD; 6; corr
template_75; 2012-12-21T01:18:40.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.8431923389434814; 0.7779108881950378; MAD; 6; corr
template_0; 2012-12-21T06:42:25.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.8809617161750793; 0.829833447933197; MAD; 6; corr
template_75; 2012-12-21T06:54:59.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.9771603345870972; 0.7779108881950378; MAD; 6; corr
template_0; 2012-12-21T09:04:11.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.9536681771278381; 0.829833447933197; MAD; 6; corr
