Template name; Detection time (UTC); Number of channels; Channel list; Detection value; Threshold; Threshold type; Input threshold; Detection type
tempate_481; 2013-07-14T06:58:20.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.126565933227539; 0.8664437532424927; MAD; 5; corr
tempate_505; 2013-11-26T22:57:10.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.9589490294456482; 0.6990483403205872; MAD; 5; corr
tempate_279; 2012-09-26T07:27:43.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.504920482635498; 1.2459654808044434; MAD; 5; corr
tempate_282; 2013-06-02T20:50:51.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -2.0564632415771484; 1.79838228225708; MAD; 5; corr
tempate_440; 2012-06-12T20:45:29.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.3579224348068237; 1.0998759269714355; MAD; 5; corr
tempate_146; 2013-08-06T15:16:44.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.3285422325134277; 1.0707979202270508; MAD; 5; corr
tempate_173; 2012-08-07T00:22:08.500001Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.292203664779663; 1.0345228910446167; MAD; 5; corr
tempate_236; 2012-04-26T06:37:36.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.4975371360778809; 1.2398922443389893; MAD; 5; corr
tempate_460; 2012-04-07T10:17:52.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.0140190124511719; 0.757279098033905; MAD; 5; corr
tempate_27; 2013-02-10T14:54:56.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.9236235618591309; 1.6671996116638184; MAD; 5; corr
tempate_280; 2013-05-05T03:38:27.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.2033768892288208; 0.9469738006591797; MAD; 5; corr
tempate_245; 2012-04-08T15:55:56.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.8403165340423584; 0.5843151807785034; MAD; 5; corr
